estimate,std_error,ci_low,ci_high,first_stage_coef,first_stage_se,first_stage_f,reduced_form_coef,reduced_form_se,n,group,counties
5.365189686521994,5.2699441321767795,-4.963900812544495,15.694280185588482,0.33638877034677706,0.31197536531953396,1.162632274617787,1.8047895613263438,0.49853637097849524,271,Low-permit / more constrained,271
2.150605930332786,0.8902891580734578,0.40563918050880887,3.8955726801567634,0.8716614855676071,0.20678930385283967,17.768041985928885,1.8746003601043826,0.46731582615886297,271,High-permit / less constrained,271
