fips,acs_population,median_income,median_gross_rent,housing_units,vacancy_rate,renter_share,unemployment_rate
16057,41049.0,65424.0,929.0,17591.0,0.07509521914615429,0.41309157959434545,0.06771127423301336
16059,8249.0,53202.0,754.0,4676.0,0.26047904191616766,0.20734528629265472,0.020318506315211423
16061,3682.0,51615.0,737.0,1826.0,0.1380065717415115,0.23570520965692504,0.024216524216524215
16063,5358.0,71453.0,1021.0,1989.0,0.07088989441930618,0.21103896103896103,0.049215406562054205
16065,54618.0,60160.0,1014.0,15145.0,0.12010564542753384,0.5975536545099804,0.08271748995202904
16067,22208.0,70377.0,900.0,8644.0,0.06212401665895419,0.3082521277907981,0.034270488790885706
16069,42697.0,72599.0,1015.0,18578.0,0.07040585638927764,0.2956572090330052,0.025892506865437426
16071,4768.0,74954.0,859.0,2101.0,0.08567348881485007,0.11712649661634565,0.014499121265377855
16073,12503.0,64406.0,821.0,4869.0,0.10885192031217909,0.2737958054851348,0.020455768885698906
16075,26771.0,67673.0,860.0,10141.0,0.04427571245439306,0.2549525381758151,0.03203319502074689
16077,8133.0,61146.0,767.0,2966.0,0.050910316925151716,0.26323268206039074,0.056246759979263865
16079,13785.0,55527.0,943.0,7049.0,0.1824372251383175,0.2601075828561513,0.05274093015822279
16081,12425.0,99805.0,1319.0,6481.0,0.27835210615645734,0.19178960872354073,0.012092391304347826
16083,93734.0,67409.0,1089.0,36429.0,0.045979851217436654,0.29539045865224145,0.030440875282957854
16085,12389.0,76078.0,1117.0,12878.0,0.6646994874980587,0.18110236220472442,0.04771943273284784
16087,11142.0,54000.0,938.0,4629.0,0.0922445452581551,0.2541646834840552,0.052374301675977654
17001,64754.0,66220.0,828.0,30302.0,0.07877367830506238,0.2786315600931399,0.03878394332939788
17003,4875.0,47043.0,656.0,2938.0,0.35194009530292714,0.22426470588235295,0.06480041472265423
17005,16716.0,65959.0,785.0,6899.0,0.1090013045368894,0.23393525296892792,0.045448487271757966
17007,53230.0,84571.0,1041.0,20291.0,0.0409541175890789,0.18216855087358685,0.07355416293643688
17009,6322.0,67917.0,698.0,2321.0,0.12063765618267988,0.2822146006859383,0.030598669623059866
17011,32866.0,69257.0,832.0,15630.0,0.10249520153550863,0.23944967208440263,0.042550669669313736
17013,4330.0,93203.0,583.0,2300.0,0.461304347826087,0.11299435028248588,0.03240506329113924
17015,15576.0,60758.0,818.0,8204.0,0.19819600195026815,0.22818485861964122,0.030697813716681642
17017,12784.0,68125.0,723.0,5676.0,0.09654686398872446,0.24063962558502341,0.04208553416254899
17019,208741.0,63683.0,1051.0,95115.0,0.10138253692898071,0.45978800074878323,0.043041305923185474
17021,33538.0,62611.0,785.0,15184.0,0.10524236037934669,0.24797585750036802,0.0457450173995571
17023,15266.0,72927.0,861.0,7307.0,0.1029150130012317,0.19710144927536233,0.037165775401069516
17025,13052.0,60417.0,735.0,6165.0,0.13852392538523925,0.2071173037092826,0.048389844948032036
17027,36954.0,86588.0,912.0,15765.0,0.07580082461148113,0.19711736444749486,0.034176676942702246
17029,46777.0,56478.0,780.0,22681.0,0.0818746968828535,0.39617748751440646,0.061157580597705014
17031,5182090.0,83498.0,1435.0,2276493.0,0.07742742894443339,0.4226489479723649,0.0700801464290727
17033,18511.0,71674.0,811.0,8457.0,0.11410665720704742,0.18059263214095034,0.030091221419263122
17035,10334.0,73327.0,772.0,4726.0,0.11616589081675836,0.15848695235815177,0.013548150860490663
17037,100703.0,70724.0,1049.0,41678.0,0.05105811219348337,0.38609355246523386,0.06802953275728887
17039,15373.0,71678.0,903.0,7320.0,0.09904371584699453,0.21470811220621683,0.03969386431443767
17041,19751.0,77320.0,848.0,8507.0,0.08722228752791819,0.23103670315518351,0.02528006344800238
17043,930024.0,112096.0,1688.0,367152.0,0.04465180633634026,0.26880071160173113,0.04934584867011466
17045,16535.0,59941.0,775.0,8214.0,0.07876795714633553,0.2732919254658385,0.043680180745575496
17047,6075.0,60519.0,811.0,3045.0,0.12446633825944171,0.20667666916729183,0.05566801619433198
17049,34522.0,80404.0,733.0,15413.0,0.09485499253876598,0.21754712923804745,0.020840336134453782
17051,21315.0,60944.0,798.0,8808.0,0.1128519527702089,0.1938827745072946,0.03769028871391076
17053,13406.0,62439.0,923.0,6263.0,0.06945553249241578,0.2771105010295127,0.054635761589403975
17055,37323.0,56740.0,803.0,18462.0,0.12593435164120897,0.25872219123752865,0.07657230842117731
17057,33020.0,60599.0,785.0,15848.0,0.1295431600201918,0.2341428053642624,0.06685293716777975
17059,4819.0,59219.0,541.0,2505.0,0.1624750499001996,0.2259294566253575,0.09160997732426304
17061,11683.0,62192.0,754.0,5785.0,0.23042350907519446,0.21765498652291104,0.0486327766562672
17063,53219.0,92235.0,1177.0,21384.0,0.03689674523007856,0.2561786841466375,0.045762772038200734
17065,7916.0,65746.0,568.0,3803.0,0.10938732579542466,0.23619722468260998,0.051316496507254165
17067,17281.0,65865.0,782.0,8938.0,0.14824345491161334,0.18678576119795087,0.04231841881896447
17069,3605.0,54271.0,379.0,2337.0,0.33889602053915274,0.2045307443365696,0.027586206896551724
17071,6193.0,62227.0,764.0,3366.0,0.19667260843731432,0.1889792899408284,0.07800917755030004
17073,48643.0,71911.0,842.0,22210.0,0.08725799189554255,0.20052288871349644,0.048258360279972164
17075,26449.0,66255.0,799.0,12789.0,0.1052466963797013,0.20003495586821637,0.04471858134155744
17077,53064.0,48763.0,782.0,27727.0,0.17210661088469723,0.5001524722282727,0.07469744329566402
17079,9180.0,74755.0,793.0,4226.0,0.11239943208707998,0.147960543854972,0.04181043231175157
17081,36550.0,63118.0,885.0,16629.0,0.10878585603463828,0.28319838056680163,0.057778802906239185
17083,21274.0,80361.0,846.0,9958.0,0.20014059048001606,0.194601381042059,0.033996450919958905
17085,21851.0,73993.0,825.0,13440.0,0.22686011904761905,0.1962275045712636,0.03589790672052883
17087,13376.0,62528.0,781.0,5541.0,0.2598808879263671,0.18019995123140697,0.03479931682322801
17089,517255.0,103163.0,1453.0,190921.0,0.0325527312343849,0.24040908254198565,0.04791446256155384
17091,106635.0,71281.0,1097.0,45415.0,0.09730265330837828,0.30137086545028785,0.049361185881639305
17093,137675.0,111601.0,1781.0,46589.0,0.02612204597651806,0.15972405889094596,0.04344572238853001
17095,49046.0,57030.0,788.0,23758.0,0.11726576311137302,0.2918176616440969,0.05097915918074021
17097,714223.0,110416.0,1477.0,270618.0,0.044945273411229114,0.2516956530150316,0.05185409221512086
17099,108714.0,73045.0,928.0,49843.0,0.08968160022470557,0.25554845392634384,0.053513980550398
17101,15031.0,55324.0,836.0,6407.0,0.14593413454034648,0.2816154970760234,0.08097228673169221
17103,33869.0,70292.0,894.0,14995.0,0.11057019006335445,0.26362750243682986,0.05207138304652645
17105,35565.0,73790.0,880.0,15930.0,0.08254865034526052,0.2569278138898392,0.0345982787500722
17107,27713.0,66358.0,829.0,11967.0,0.05857775549427593,0.3151074028048997,0.03983592332570798
17109,26920.0,52795.0,761.0,13587.0,0.12740119231618457,0.3654689608636977,0.07873232430896042
17111,312591.0,104802.0,1401.0,121329.0,0.03078406646391217,0.17292548939571747,0.04692698401791185
17113,171556.0,79905.0,1009.0,75305.0,0.0675253967200053,0.3491313016234691,0.03072665891858985
17115,101849.0,62666.0,847.0,49630.0,0.12415877493451541,0.2984954449250023,0.06774637451042659
17117,44350.0,70805.0,801.0,21139.0,0.16855101944273618,0.21506599908966773,0.03665223665223665
17119,264238.0,75793.0,1024.0,119168.0,0.07580894199785178,0.258031125719578,0.04590246841044482
17121,37000.0,61240.0,794.0,17334.0,0.10511134187146648,0.25348117586384733,0.05866621144873108
17123,11647.0,71585.0,782.0,5815.0,0.1239896818572657,0.20769532783667058,0.03822487413760955
17125,12745.0,62845.0,802.0,6622.0,0.12700090607067352,0.18180245632243555,0.048642932675361295
17127,13865.0,65116.0,756.0,6822.0,0.20008795074758134,0.23639362286970864,0.03847413228552718
17129,12095.0,82176.0,885.0,5600.0,0.06642857142857143,0.20543228768171384,0.03516028955532575
17131,15495.0,74182.0,786.0,7285.0,0.09883321894303362,0.16237623762376238,0.031511506276150625
17133,35036.0,102880.0,1042.0,14759.0,0.061521783318653024,0.15341852573821385,0.019246774864752392
17135,27942.0,63620.0,723.0,12495.0,0.09411764705882353,0.2262567364608181,0.04733874979273752
17137,33021.0,66306.0,722.0,15016.0,0.12919552477357485,0.27248394004282656,0.05378357438016529
17139,14424.0,71784.0,804.0,6240.0,0.06778846153846153,0.24015815712566616,0.021912940479715724
17141,51495.0,82132.0,936.0,22682.0,0.082047438497487,0.24628980356370972,0.05044522025654101
17143,179645.0,65108.0,993.0,84930.0,0.08448133757211822,0.3299594881358112,0.061723044638580325
17145,20639.0,62118.0,728.0,9152.0,0.13953234265734266,0.1906031746031746,0.045611940298507465
17147,16695.0,94811.0,1046.0,7412.0,0.06583917970858068,0.15150202195262855,0.027787307032590053
17149,14469.0,59777.0,676.0,7273.0,0.1798432558779046,0.2234702430846605,0.039386041123660585
17151,3739.0,60050.0,449.0,2225.0,0.3775280898876405,0.1371841155234657,0.027877055039313797
17153,5015.0,42463.0,634.0,2851.0,0.31953700455980355,0.31752577319587627,0.04281524926686217
17155,5601.0,75590.0,851.0,3090.0,0.2022653721682848,0.18539553752535498,0.04174099179450589
17157,30058.0,68131.0,780.0,13422.0,0.11004321263597079,0.2341565508580996,0.05039142661700996
17159,15598.0,62455.0,805.0,7363.0,0.12494906967268776,0.26245537792953594,0.03124591449862727
17161,142757.0,67159.0,889.0,66759.0,0.07528572926496802,0.3034195649004584,0.055979279653134525
17163,253694.0,73854.0,1090.0,115630.0,0.12785609270950446,0.31556035935981597,0.05958557571460797
17165,23213.0,53117.0,726.0,11547.0,0.13189573049276868,0.2745411013567438,0.07728676186800464
17167,194947.0,75357.0,983.0,93382.0,0.09230901030177122,0.2869092281918784,0.05428476019535
17169,6787.0,65948.0,853.0,3306.0,0.17301875378100423,0.2055596196049744,0.04954804151322397
17171,4937.0,66705.0,689.0,2384.0,0.1417785234899329,0.2101661779081134,0.02715939447907391
17173,20720.0,72095.0,814.0,10060.0,0.11351888667992048,0.21563130746804215,0.03017449146823484
17175,5308.0,62878.0,735.0,2573.0,0.11193159735717062,0.1986870897155361,0.02332937920126532
17177,43768.0,64043.0,798.0,21330.0,0.09245194561650258,0.29093914660605436,0.043470166620124734
17179,130290.0,77982.0,909.0,58731.0,0.07968534504776012,0.21649923220661968,0.03578044859526908
17181,16997.0,55728.0,648.0,7851.0,0.12520698000254746,0.2255387303436226,0.03937119388188642
17183,72386.0,56877.0,838.0,34327.0,0.1236053252541731,0.29766653370562424,0.061427952195182364
17185,11119.0,57086.0,794.0,5410.0,0.12384473197781885,0.23670886075949368,0.043668122270742356
17187,16447.0,67385.0,788.0,7587.0,0.10544352181362858,0.24841608958302638,0.03590574741304077
17189,13627.0,78224.0,818.0,6415.0,0.09664848012470771,0.15893011216566005,0.04349668125970908
17191,15973.0,55521.0,657.0,7680.0,0.10598958333333333,0.21613748907660937,0.034162743779421655
17193,13619.0,54813.0,719.0,6730.0,0.15720653789004457,0.22919605077574048,0.039584032203958404
17195,54947.0,67500.0,856.0,25837.0,0.10515926771684019,0.23070934256055364,0.04350846404153413
17197,701462.0,109984.0,1462.0,254278.0,0.039346699281888324,0.1724423084008466,0.04927546898039968
17199,66876.0,65604.0,930.0,32084.0,0.0966525370901384,0.2934823862264086,0.05008646439239113
17201,283292.0,65837.0,1021.0,125002.0,0.07190284955440714,0.3413898322616236,0.07256268617867369
17203,38312.0,91483.0,912.0,15758.0,0.06809239751237467,0.14341164453524005,0.035127211810281646
18001,36227.0,65289.0,833.0,13308.0,0.06815449353772167,0.16547052657043787,0.027991733984595153
18003,392378.0,70737.0,1021.0,166285.0,0.058423790480199654,0.31133039535032253,0.0468730634806534
18005,83536.0,79901.0,1127.0,35668.0,0.06473589772344959,0.3068437303276477,0.04124137931034483
18007,8735.0,65875.0,774.0,3762.0,0.08187134502923976,0.20237405906195716,0.03907380607814761
18009,11950.0,51326.0,699.0,5853.0,0.11617973688706647,0.2613570462014305,0.03708393632416787
18011,74718.0,111250.0,1359.0,29737.0,0.0335945118875475,0.2121581181710627,0.02781440477671352
18013,15606.0,78528.0,895.0,8577.0,0.2093972251369943,0.1339035540480755,0.021502656210473058
18015,20535.0,65645.0,890.0,9559.0,0.15420023014959724,0.17810760667903525,0.03070798976400341
18017,37680.0,56403.0,783.0,16388.0,0.08243836953868684,0.257365165924054,0.04582490293651228
18019,124354.0,74214.0,1129.0,55049.0,0.06915656960162764,0.252566254244565,0.04007376838540958
18021,26409.0,70010.0,873.0,11645.0,0.09411764705882353,0.19139254905678263,0.032316401949992135
18023,32944.0,65019.0,920.0,13517.0,0.07553451209587926,0.25808258642765686,0.02610966057441253
18025,10499.0,49640.0,686.0,5914.0,0.2252282718971931,0.18659973810563074,0.03493351363533919
18027,33658.0,68503.0,847.0,12887.0,0.08326220221929076,0.2761130861689521,0.015451093361267513
18029,51094.0,84735.0,845.0,21098.0,0.03867665181533795,0.14766788285178978,0.019283427822129662
18031,26422.0,69783.0,861.0,11685.0,0.0832691484809585,0.23907766990291263,0.026507959690375348
18033,43807.0,74331.0,861.0,18384.0,0.07006092254134029,0.17939868975198878,0.045188357661043614
18035,112280.0,58127.0,906.0,51635.0,0.1041735257093057,0.3351997578692494,0.0577311192153808
18037,43614.0,75979.0,834.0,18836.0,0.06699936292206413,0.25281666097644245,0.022799877467069275
18039,207132.0,68561.0,1047.0,80493.0,0.10167343744176512,0.284335283298068,0.03604891373520399
18041,23334.0,59321.0,791.0,10905.0,0.13599266391563503,0.2791339418382509,0.03414996288047513
18043,80918.0,79704.0,1036.0,34833.0,0.08374242815720724,0.2681413710991352,0.04133307610687759
18045,16617.0,62542.0,843.0,7875.0,0.1186031746031746,0.25356576862123614,0.04742987841579391
18047,23020.0,78074.0,870.0,9796.0,0.0597182523478971,0.1847790685050483,0.03930695629687096
18049,20312.0,61360.0,839.0,9584.0,0.15995409015025042,0.19922990932803378,0.0681386013099514
18051,33000.0,67573.0,935.0,14890.0,0.09751511081262593,0.23299598154487275,0.023290203327171903
18053,66295.0,53522.0,853.0,29907.0,0.10479152037984418,0.2727748104433571,0.06268694711385477
18055,31021.0,62094.0,797.0,14356.0,0.08700195040401226,0.22995345998321506,0.06038271688417067
18057,365056.0,121530.0,1574.0,144746.0,0.051773451425255274,0.2392387724769038,0.02778054316661357
18059,84037.0,93186.0,1203.0,34370.0,0.026069246435845215,0.2047858039075103,0.02732587418712093
18061,39859.0,74475.0,836.0,16953.0,0.08588450421754262,0.16358004775117765,0.03510846098488743
18063,183344.0,101144.0,1436.0,69675.0,0.03681377825618945,0.2176724780211593,0.025599050522826333
18065,48970.0,63150.0,820.0,20996.0,0.11211659363688321,0.2381182276579766,0.03721058434399118
18067,83752.0,64027.0,937.0,39876.0,0.10740796469054067,0.2942713454892816,0.05830248883216337
18069,36798.0,66301.0,879.0,16340.0,0.05734394124847001,0.22612478088684024,0.035016763344154114
18071,46660.0,70262.0,1004.0,19351.0,0.06268409901297091,0.2682765464770096,0.026422675459667207
18073,33234.0,77314.0,962.0,13787.0,0.07485312250670922,0.16432771462171697,0.04892095436997659
18075,20229.0,54969.0,770.0,8904.0,0.12320305480682839,0.20084539515819136,0.04412872672478743
18077,32998.0,64577.0,890.0,14517.0,0.11896397327271475,0.28162627052384676,0.043912933434573524
18079,27562.0,69322.0,988.0,11731.0,0.06708720484187196,0.2122624269005848,0.04602073543671217
18081,166315.0,90454.0,1271.0,65915.0,0.050989911249336266,0.2727403523355821,0.029973596601997474
18083,36007.0,61237.0,796.0,16974.0,0.10633910686932957,0.32197244379985496,0.03119007332205302
18085,80442.0,75317.0,1043.0,38864.0,0.17831412103746397,0.23019352414354607,0.027714071892426913
18087,40805.0,84487.0,839.0,15151.0,0.14876905814797703,0.16980693184461504,0.0423728813559322
18089,500379.0,71493.0,1131.0,217436.0,0.10258650821391121,0.28326756521293495,0.06082742064111945
18091,111917.0,71055.0,976.0,50038.0,0.12800271793436988,0.2525382164875209,0.04799247176913425
18093,45102.0,66468.0,845.0,20545.0,0.0686298369432952,0.19320616671021687,0.035266738274257074
18095,131900.0,63037.0,939.0,59301.0,0.09902025260956814,0.2983585693162889,0.0592974340665311
18097,975809.0,66346.0,1153.0,441040.0,0.0920732813350263,0.43450823111040077,0.05031883701773621
18099,46284.0,71808.0,938.0,20111.0,0.11700064641241112,0.2363441829034801,0.025712786426447438
18101,9830.0,68594.0,697.0,4583.0,0.14815622954396684,0.2149077868852459,0.023932329275840727
18103,35712.0,61139.0,838.0,14952.0,0.10928303905831996,0.23839915903288783,0.06559939966231004
18105,140965.0,65868.0,1193.0,65657.0,0.09779612227180651,0.4603450604362212,0.0551135158073414
18107,38312.0,71479.0,858.0,16585.0,0.05927042508290624,0.19728239969234712,0.03310752304792951
18109,72659.0,79429.0,1042.0,30046.0,0.058809824935099515,0.17871919091905655,0.041803142175095766
18111,13922.0,75481.0,918.0,6093.0,0.06023305432463483,0.18896262661543836,0.06516952884191986
18113,47495.0,71723.0,832.0,20297.0,0.1043503966103365,0.22850541833984267,0.031589254544680485
18115,5999.0,70392.0,898.0,2769.0,0.05417118093174431,0.18671248568155785,0.013471502590673576
18117,19767.0,65873.0,855.0,9101.0,0.12427205801560268,0.21304893350062734,0.03115007735946364
18119,21604.0,62464.0,911.0,9918.0,0.13107481347045774,0.18635414249245766,0.029871977240398292
18121,16406.0,68485.0,704.0,7657.0,0.1972051717382787,0.17569546120058566,0.04358636829018575
18123,19270.0,61151.0,682.0,8597.0,0.0975921833197627,0.24503738076823925,0.04494765589440146
18125,12154.0,71334.0,739.0,5589.0,0.10162819824655574,0.13343955387373033,0.03171896316507503
18127,174818.0,87972.0,1219.0,72662.0,0.055365940931986456,0.2227159486589257,0.04693480158463708
18129,25116.0,78129.0,782.0,11105.0,0.0515083295812697,0.17706256527105288,0.01831008243500317
18131,12441.0,62792.0,772.0,5850.0,0.15384615384615385,0.25414141414141417,0.018345563709139426
18133,37280.0,78378.0,884.0,15268.0,0.07374901755305213,0.24600480837222458,0.03088336783988958
18135,24387.0,60791.0,723.0,11412.0,0.09183315807921485,0.22722886916248553,0.04529892020015802
18137,29095.0,70573.0,839.0,12461.0,0.0746328545060589,0.2315497354956205,0.030251759610178668
18139,16739.0,66473.0,873.0,7387.0,0.08677406254230405,0.2514082419211385,0.0430250878681372
18141,273040.0,66868.0,1062.0,118580.0,0.09553044358239163,0.3098310521015925,0.05205656930321933
18143,24526.0,56352.0,822.0,10840.0,0.09151291512915129,0.2908204711616572,0.03297372542195928
18145,45265.0,72190.0,987.0,19674.0,0.06221408966148216,0.2754471544715447,0.035588273729145796
18147,19955.0,74506.0,751.0,8727.0,0.07436690729918644,0.18655607823718742,0.03334316907642372
18149,23365.0,63960.0,712.0,11273.0,0.20314024660693694,0.1703217188021819,0.0336925915137392
18151,34726.0,74911.0,933.0,19181.0,0.26708722172983684,0.2052923602219377,0.07241595085044655
18153,20780.0,56204.0,829.0,8791.0,0.10908884085997042,0.23608273748723188,0.044451450189155105
18155,9909.0,65343.0,758.0,4456.0,0.13038599640933574,0.21470967741935484,0.041840087623220154
18157,189071.0,60636.0,1124.0,80647.0,0.06000223194911156,0.46615132967496836,0.03252790028366151
18159,15346.0,76156.0,842.0,6845.0,0.0845872899926954,0.18624321736354932,0.022857906696965646
18161,6985.0,76424.0,760.0,3255.0,0.0967741935483871,0.20170068027210886,0.042524377031419286
18163,180117.0,61648.0,985.0,85319.0,0.0826193462183101,0.34964865210169926,0.04162068592448339
18165,15421.0,60200.0,750.0,7337.0,0.10126754804415974,0.2478010312405217,0.04588744588744589
18167,106109.0,52976.0,924.0,46891.0,0.09579663474867245,0.3829571452156891,0.05720470625964603
18169,30844.0,66806.0,762.0,14097.0,0.10094346314818756,0.19520277733943506,0.03444862403484458
18171,8464.0,82425.0,830.0,3706.0,0.09363194819212088,0.1762429294432867,0.04385171790235081
18173,65261.0,89844.0,1061.0,26890.0,0.06422461881740424,0.17589317648928984,0.03120686551041229
18175,28212.0,64641.0,780.0,12222.0,0.08124693176239568,0.17944607712173835,0.031764366156511695
18177,66397.0,55692.0,815.0,30736.0,0.12236465382613222,0.3077664504170528,0.05420620878237092
18179,28420.0,71957.0,813.0,12074.0,0.043730329633924134,0.24380737917893644,0.02613051719469266
18181,24717.0,67303.0,901.0,12961.0,0.20885734125453284,0.18997464404134973,0.03489241505358478
18183,34618.0,78083.0,934.0,15030.0,0.06660013306719893,0.18162377931427756,0.03279955825510768
19001,7460.0,68092.0,799.0,3568.0,0.0930493273542601,0.2605067985166873,0.03955818135114308
19003,3622.0,71875.0,893.0,1889.0,0.18475383800952885,0.22857142857142856,0.03929384965831435
19005,14092.0,70694.0,796.0,7761.0,0.2333462182708414,0.20436974789915965,0.024639507209855804
19007,12184.0,54934.0,784.0,6312.0,0.17633079847908745,0.31217541834968265,0.03850998740327515
19009,5599.0,58229.0,759.0,2790.0,0.06953405017921147,0.2384437596302003,0.012972972972972972
19011,25724.0,86962.0,826.0,11114.0,0.08205866474716574,0.15006861399725543,0.020117725951866477
19013,131049.0,66417.0,989.0,58991.0,0.07506229763862284,0.33766471784909186,0.045604928412526384
19015,26668.0,83531.0,845.0,12041.0,0.09176978656257787,0.19998171177761523,0.015064611982585862
19017,25204.0,86784.0,921.0,10585.0,0.08209730751062824,0.20337587484561548,0.03304856115107914
19019,20694.0,78236.0,848.0,8945.0,0.07747344885410844,0.17874454677653903,0.02841063810474721
19021,20753.0,71719.0,894.0,8293.0,0.09007596768358857,0.2678240127219719,0.05547926393847844
19023,14268.0,73715.0,812.0,6570.0,0.1076103500761035,0.1589629882312809,0.031335149863760216
19025,9803.0,64964.0,723.0,4798.0,0.16777824093372237,0.19484097170047585,0.02572202166064982
19027,20594.0,72930.0,731.0,9560.0,0.07939330543933054,0.22917850244290422,0.018012192869019027
19029,13096.0,63013.0,777.0,6393.0,0.08587517597372125,0.28439425051334705,0.014029850746268656
19031,18349.0,80602.0,879.0,8300.0,0.08168674698795181,0.18525321437942796,0.022520661157024793
19033,42632.0,68189.0,850.0,22786.0,0.1425436671640481,0.2964991299007063,0.026148538224078446
19035,11600.0,71269.0,758.0,5557.0,0.09213604462839661,0.244796828543112,0.024878048780487806
19037,11807.0,75675.0,738.0,5542.0,0.0983399494767232,0.19071442865719432,0.015832400447785062
19039,9662.0,71641.0,931.0,4522.0,0.09973463069438301,0.2768361581920904,0.04235880398671096
19041,16461.0,65428.0,811.0,8157.0,0.10726982959421356,0.26668497665476515,0.0351288056206089
19043,17013.0,67242.0,790.0,8796.0,0.14631650750341063,0.22013583699560527,0.025190392501464556
19045,46268.0,66981.0,850.0,21581.0,0.09614939066771698,0.2545370655183021,0.03372434017595308
19047,16277.0,67027.0,743.0,6869.0,0.07832289998544184,0.2402464065708419,0.03816430864344311
19049,107968.0,102379.0,1311.0,44804.0,0.052071243638960804,0.3095053095053095,0.022929539606313408
19051,9157.0,77194.0,868.0,3612.0,0.11378737541528239,0.16744767260231178,0.027177869449162825
19053,7759.0,59044.0,611.0,3659.0,0.16507242415960646,0.3027823240589198,0.019359834796076406
19055,17558.0,74989.0,764.0,8169.0,0.09793120332966092,0.2040982494232596,0.02049011532125206
19057,38487.0,62928.0,904.0,18802.0,0.08637379002233805,0.2535219466759809,0.03109348914858097
19059,17990.0,75432.0,922.0,14206.0,0.3773757567225116,0.22543810062182024,0.029643449419568823
19061,99030.0,77630.0,959.0,43288.0,0.05310940676399926,0.2665837175827661,0.0366076301970601
19063,9262.0,63730.0,733.0,4520.0,0.10110619469026548,0.20600541471818853,0.016722408026755852
19065,19288.0,60165.0,881.0,9320.0,0.10493562231759657,0.2345960201390554,0.03202621287390339
19067,15328.0,68557.0,745.0,7306.0,0.10990966329044621,0.23389204982315853,0.03269683494637719
19069,9956.0,59894.0,696.0,4657.0,0.09856130556152029,0.27584564078132445,0.03791369920402179
19071,6514.0,71621.0,746.0,3125.0,0.09664,0.21679064824654623,0.008033419023136246
19073,8688.0,63409.0,781.0,4319.0,0.09191942579300764,0.2358490566037736,0.023018509729473186
19075,12384.0,87205.0,774.0,5498.0,0.06929792651873408,0.15516904436193082,0.019559143123253648
19077,10688.0,77711.0,845.0,5808.0,0.20798898071625344,0.16,0.032210834553440704
19079,14886.0,72432.0,877.0,7040.0,0.08607954545454545,0.266241840223811,0.04848956307532737
19081,10671.0,70601.0,736.0,5116.0,0.08659108678655199,0.17547613952493046,0.018781911013858496
19083,16639.0,65069.0,795.0,8011.0,0.12145799525652229,0.2644217107132708,0.04288385136714185
19085,14632.0,79535.0,849.0,6698.0,0.09092266348163631,0.22860896698965347,0.02292792199235736
19087,20004.0,67436.0,820.0,8445.0,0.09484902309058614,0.2586342229199372,0.014785506039150353
19089,9445.0,67446.0,713.0,4320.0,0.12662037037037038,0.2258150013252054,0.018541930046354824
19091,9591.0,71946.0,744.0,4603.0,0.08342385400825549,0.22849016354586396,0.05037159372419488
19093,6911.0,63073.0,696.0,3369.0,0.09468685069753636,0.27081967213114755,0.023982152816508645
19095,16507.0,71223.0,686.0,7369.0,0.06242366671190121,0.23404255319148937,0.01905522592423551
19097,19390.0,74186.0,807.0,9282.0,0.11204481792717087,0.1927930114049988,0.05097037793667007
19099,37954.0,71311.0,836.0,16249.0,0.07625084620592036,0.2765489673550966,0.056847545219638244
19101,15705.0,61620.0,883.0,7706.0,0.09784583441474176,0.32307249712313,0.07950215900431801
19103,156639.0,74935.0,1122.0,68217.0,0.07147778413005555,0.40630870999826335,0.0377010574957789
19105,20896.0,73531.0,784.0,8889.0,0.07773652829339633,0.194193705781898,0.03555856990601686
19107,9924.0,62329.0,828.0,4647.0,0.12459651387992253,0.1873156342182891,0.045078577336641855
19109,14516.0,67697.0,859.0,7205.0,0.09188063844552394,0.21381629222069387,0.019175846593227255
19111,32893.0,62382.0,835.0,15794.0,0.09313663416487274,0.23661244152761293,0.04452388690282743
19113,230004.0,77649.0,945.0,103104.0,0.07278088144009932,0.2649163179916318,0.03451280042841272
19115,10678.0,77354.0,775.0,4739.0,0.10592952099599072,0.19730941704035873,0.029708417384925728
19117,8716.0,61793.0,709.0,4074.0,0.0898379970544919,0.21224379719525352,0.05162064825930372
19119,12162.0,76746.0,843.0,4870.0,0.08028747433264886,0.19089082384460818,0.023356262997920332
19121,16926.0,90855.0,1036.0,7100.0,0.056901408450704224,0.19862604540023895,0.03455372616984402
19123,22021.0,70940.0,793.0,9728.0,0.10125411184210527,0.32037058218002973,0.03508153371529308
19125,33642.0,78680.0,884.0,14386.0,0.07437786737105519,0.22303995193751877,0.02176886254843857
19127,40114.0,73315.0,885.0,16937.0,0.08508000236169333,0.25,0.04278434765887895
19129,14568.0,90753.0,959.0,6134.0,0.12063906097163352,0.1646273637374861,0.019804781440090537
19131,10575.0,71365.0,738.0,4950.0,0.07131313131313131,0.2001305199042854,0.012043861225957218
19133,8557.0,68377.0,855.0,4372.0,0.11299176578225069,0.24316658071170708,0.016209773539928488
19135,7513.0,70996.0,798.0,3656.0,0.15508752735229758,0.18711557138232437,0.03131007964844823
19137,10214.0,63666.0,814.0,5005.0,0.08391608391608392,0.30861504907306436,0.026288117770767613
19139,42559.0,69396.0,971.0,18454.0,0.060095372277013115,0.2608820985874892,0.03195990067138784
19141,14126.0,68356.0,868.0,6564.0,0.11502132845825716,0.23893957651919434,0.009970918155380142
19143,6100.0,69239.0,797.0,2868.0,0.08158995815899582,0.22133637053910402,0.033860759493670886
19145,15131.0,57953.0,705.0,7004.0,0.10693889206167904,0.29464428457234215,0.050080775444264945
19147,8863.0,72781.0,638.0,4535.0,0.16604189636163175,0.22924378635642517,0.022044929666176778
