fips,year,rent,rent_months,log_rent,d_log_rent,gross_inflow,gross_outflow,nonmigrant_exemptions,net_migration,irs_population_base,population_lag,net_mig_share,gross_inflow_share
12095,2018,1335.4702662880738,12,7.197038768197392,0.06349004569175509,,,,,,,,
12095,2019,1398.96740840826,12,7.243489678045482,0.046450909848090305,,,,,,,,
12095,2020,1426.1596655446394,12,7.262740562128966,0.0192508840834833,85027.0,97498.0,1024241.0,-12471.0,1121739.0,1121739.0,-0.011117559432274353,0.07579927237976035
12095,2021,1589.79346092985,12,7.3713593879904415,0.10861882586147598,90565.0,97290.0,994340.0,-6725.0,1091630.0,1091630.0,-0.0061605122614805385,0.08296309189010928
12095,2022,1868.8351392787836,12,7.5330705955814805,0.16171120759103896,88755.0,89939.0,1020888.0,-1184.0,1110827.0,1110827.0,-0.001065872543609401,0.0798999304122064
12095,2023,1919.7552947710244,12,7.559953006259213,0.026882410677732338,83500.0,93025.0,1046392.0,-9525.0,1139417.0,1139417.0,-0.008359538255090103,0.07328309126509434
12095,2024,1929.8958901573944,12,7.565221337520329,0.005268331261116366,,,,,,,,
12095,2025,1942.779730454599,12,7.571875077256056,0.006653739735726916,,,,,,,,
12095,2026,1936.530871137633,4,7.568653440546114,-0.003221636709942466,,,,,,,,
12097,2015,1209.732125822494,12,7.098154230464043,,,,,,,,,
12097,2016,1265.993418452939,12,7.143612403996247,0.045458173532204604,,,,,,,,
12097,2017,1333.852823719583,12,7.1958268933423035,0.052214489346056325,,,,,,,,
12097,2018,1419.2654602112518,12,7.257894735217682,0.06206784187537817,,,,,,,,
12097,2019,1482.4116205804614,12,7.3014255139720365,0.04353077875435485,,,,,,,,
12097,2020,1513.068063431161,12,7.32189469852085,0.020469184548813857,39002.0,32098.0,283146.0,6904.0,315244.0,315244.0,0.021900496123637564,0.12372003908083896
12097,2021,1717.3007664178715,12,7.448509015282077,0.12661431676122703,43520.0,32721.0,282353.0,10799.0,315074.0,315074.0,0.03427448789808109,0.13812628144499386
12097,2022,2001.25083089846,12,7.601527679500575,0.1530186642184974,40558.0,32179.0,302646.0,8379.0,334825.0,334825.0,0.02502501306652729,0.12113193459269768
12097,2023,2060.683179809692,12,7.630792847487327,0.02926516798675216,38912.0,33895.0,319115.0,5017.0,353010.0,353010.0,0.01421206198124699,0.11022917197813092
12097,2024,2075.2763686729736,12,7.6378496135177505,0.007056766030423489,,,,,,,,
12097,2025,2076.3595036033,12,7.638371400585895,0.0005217870681448744,,,,,,,,
12097,2026,2070.400186425948,4,7.635497194350022,-0.002874206235873089,,,,,,,,
12099,2015,1375.2023345369328,12,7.226356151665318,,,,,,,,,
12099,2016,1434.467613853348,12,7.268549058556838,0.04219290689152011,,,,,,,,
12099,2017,1503.5730687033113,12,7.315599600318729,0.04705054176189094,,,,,,,,
12099,2018,1561.4734665228143,12,7.353385184278292,0.037785583959562885,,,,,,,,
12099,2019,1624.2570562706196,12,7.392805794076659,0.039420609798367146,,,,,,,,
12099,2020,1703.441104039428,12,7.4404056630013935,0.04759986892473478,69731.0,62165.0,1115251.0,7566.0,1177416.0,1177416.0,0.006425936117735787,0.05922375778824137
12099,2021,2022.3169673768682,12,7.611999146630697,0.17159348362930338,75412.0,63525.0,1075074.0,11887.0,1138599.0,1138599.0,0.010440023221520482,0.06623227317080026
12099,2022,2436.264736964006,12,7.798221299839496,0.1862221532087993,70850.0,63587.0,1103970.0,7263.0,1167557.0,1167557.0,0.0062206813029256815,0.0606822621936231
12099,2023,2506.9996780651923,12,7.826841969743922,0.028620669904426244,64010.0,65206.0,1133792.0,-1196.0,1198998.0,1198998.0,-0.000997499578814977,0.05338624418055743
12099,2024,2556.6221593457763,12,7.846442197202334,0.019600227458411723,,,,,,,,
12099,2025,2600.4169892921586,12,7.86342709164698,0.016984894444646237,,,,,,,,
12099,2026,2636.9530764375004,4,7.8773793918974695,0.013952300250489102,,,,,,,,
12101,2015,1066.3901156367672,12,6.972034499913785,,,,,,,,,
12101,2016,1117.7977370019382,12,7.019115722322847,0.04708122240906221,,,,,,,,
12101,2017,1174.2820294462113,12,7.068412201048806,0.049296478725959325,,,,,,,,
12101,2018,1234.8784557224424,12,7.118727827799789,0.050315626750983,,,,,,,,
12101,2019,1294.3586090368913,12,7.165770568843704,0.04704274104391448,,,,,,,,
12101,2020,1368.6625897985414,12,7.22158933019119,0.05581876134748587,49793.0,32332.0,398811.0,17461.0,431143.0,431143.0,0.0404993238902174,0.1154906840653797
12101,2021,1617.238155658346,12,7.388475131142968,0.1668858009517784,53460.0,32649.0,398986.0,20811.0,431635.0,431635.0,0.04821434777068588,0.12385464570760017
12101,2022,1882.3618861492678,12,7.540282589731155,0.15180745858818678,52596.0,32343.0,421858.0,20253.0,454201.0,454201.0,0.04459039059799516,0.1157989524461637
12101,2023,1946.7560367762715,12,7.573919695403243,0.033637105672087664,51790.0,33501.0,444574.0,18289.0,478075.0,478075.0,0.03825550384353919,0.10833028290540188
12101,2024,1979.5085880220931,12,7.590603905017246,0.016684209614003187,,,,,,,,
12101,2025,2021.6750946889642,12,7.611681701549974,0.02107779653272779,,,,,,,,
12101,2026,1991.951263188013,4,7.596869971574161,-0.014811729975812149,,,,,,,,
12103,2015,1021.7416098838279,12,6.929263910894966,,,,,,,,,
12103,2016,1083.734775794379,12,6.988168480286166,0.058904569391200035,,,,,,,,
12103,2017,1146.3401087407963,12,7.044329632250437,0.05616115196427085,,,,,,,,
12103,2018,1216.517233835216,12,7.103747328859947,0.05941769660950946,,,,,,,,
12103,2019,1277.7335534416563,12,7.152843126066162,0.04909579720621515,,,,,,,,
12103,2020,1344.327631089244,12,7.203649264507131,0.050806138440969484,51083.0,47369.0,693243.0,3714.0,740612.0,740612.0,0.005014771567298396,0.06897403768775014
12103,2021,1585.7993279743298,11,7.368843867061144,0.16519460255401253,52723.0,47638.0,672335.0,5085.0,719973.0,719973.0,0.007062764853682013,0.0732291349814507
12103,2022,1869.1158812179312,12,7.533220807255275,0.1643769401941313,51610.0,46296.0,677971.0,5314.0,724267.0,724267.0,0.0073370732064280166,0.07125825144594466
12103,2023,1944.4963726327542,12,7.572758288144206,0.03953748088893061,46579.0,47746.0,679472.0,-1167.0,727218.0,727218.0,-0.0016047457571182232,0.06405094483359873
12103,2024,1975.178561794667,12,7.588414084283666,0.015655796139459888,,,,,,,,
12103,2025,2025.754410262314,12,7.613697458439447,0.02528337415578097,,,,,,,,
12103,2026,2003.6767521583702,4,7.60273914787612,-0.010958310563326634,,,,,,,,
12105,2015,1020.9243949643691,12,6.928463765436904,,,,,,,,,
12105,2016,1068.4830838893818,12,6.973995242990813,0.04553147755390885,,,,,,,,
12105,2017,1123.2522555827734,12,7.023983556034408,0.04998831304359541,,,,,,,,
12105,2018,1191.3959609762137,12,7.082880975039616,0.058897419005207396,,,,,,,,
12105,2019,1258.6884084854933,12,7.137825512138898,0.054944537099282265,,,,,,,,
12105,2020,1329.3343298723937,12,7.192433592066593,0.05460807992769556,52023.0,34492.0,525125.0,17531.0,559617.0,559617.0,0.031326782424408124,0.09296179351234862
12105,2021,1506.5331150222198,12,7.3175663397573905,0.12513274769079707,58798.0,34849.0,522383.0,23949.0,557232.0,557232.0,0.04297850805409596,0.10551798891664513
12105,2022,1731.0711333036295,12,7.456495648094813,0.13892930833742234,60301.0,35568.0,552005.0,24733.0,587573.0,587573.0,0.04209349306384058,0.10262724801854407
12105,2023,1785.0223106864662,12,7.487186193119642,0.030690545024829596,56660.0,38452.0,581735.0,18208.0,620187.0,620187.0,0.029358886916365547,0.09135954155762697
12105,2024,1805.5402871696188,12,7.498615154049083,0.011428960929440457,,,,,,,,
12105,2025,1824.8886854883403,12,7.509274269903402,0.010659115854319445,,,,,,,,
12105,2026,1823.8536637856387,4,7.508706939228126,-0.0005673306752767004,,,,,,,,
12107,2023,1221.9474987421363,2,7.1082011754224474,,4198.0,3087.0,49798.0,1111.0,52885.0,52885.0,0.021007847215656614,0.0793797863288267
12107,2024,1245.4842311214688,12,7.12727967394081,0.019078498518362963,,,,,,,,
12107,2025,1334.3275886886452,12,7.196182765060621,0.06890309111981097,,,,,,,,
12107,2026,1323.4611751644102,4,7.188005686264765,-0.008177078795855941,,,,,,,,
12109,2015,1260.6669639379713,12,7.139396196355108,,,,,,,,,
12109,2016,1301.0132722881824,12,7.1708986800655286,0.03150248371042075,,,,,,,,
12109,2017,1360.6641958316134,12,7.215728238799699,0.04482955873417005,,,,,,,,
12109,2018,1419.6819261496466,12,7.258188129835267,0.04245989103556802,,,,,,,,
12109,2019,1469.3629708062124,12,7.2925842326550985,0.03439610281983185,,,,,,,,
12109,2020,1534.8626341482625,12,7.336196166862678,0.04361193420757914,29063.0,14613.0,216081.0,14450.0,230694.0,230694.0,0.06263708635681899,0.12598073638672874
12109,2021,1761.094441957612,12,7.4736907367899335,0.13749456992725584,29712.0,15649.0,218325.0,14063.0,233974.0,233974.0,0.06010496892817151,0.12698846880422612
12109,2022,2018.8910209103087,12,7.610303640090467,0.13661290330053344,27937.0,15375.0,233674.0,12562.0,249049.0,249049.0,0.05043987327794932,0.1121747126067561
12109,2023,2072.24650122145,12,7.63638856407424,0.026084923983773045,26449.0,15817.0,246995.0,10632.0,262812.0,262812.0,0.04045477375462308,0.10063847921708294
12109,2024,2081.7238099895108,12,7.640951584270373,0.004563020196132861,,,,,,,,
12109,2025,2101.958489688381,12,7.6506248032344715,0.009673218964098673,,,,,,,,
12109,2026,2098.8887856879023,4,7.649163333989992,-0.0014614692444796518,,,,,,,,
12111,2015,1152.4069021889181,12,7.0496079925962185,,,,,,,,,
12111,2016,1228.6464350528388,12,7.1136683831098955,0.06406039051367696,,,,,,,,
12111,2017,1311.6517200085693,12,7.179042476953464,0.06537409384356874,,,,,,,,
12111,2018,1390.4248110245678,12,7.237364598874764,0.05832212192130015,,,,,,,,
12111,2019,1452.9426014319608,12,7.281346159302017,0.04398156042725265,,,,,,,,
12111,2020,1528.1821918682665,12,7.3318341981343575,0.05048803883234054,26153.0,16320.0,238593.0,9833.0,254913.0,254913.0,0.03857394483608133,0.10259578758243008
12111,2021,1832.5297357812415,12,7.513452660522053,0.18161846238769552,29425.0,17122.0,237514.0,12303.0,254636.0,254636.0,0.04831602758447352,0.11555710897123737
12111,2022,2142.28850703933,12,7.669629932432295,0.15617727191024233,30150.0,17396.0,253245.0,12754.0,270641.0,270641.0,0.04712515842019502,0.11140218961650304
12111,2023,2232.3335957833974,12,7.71080277280953,0.0411728403772349,28707.0,18541.0,268927.0,10166.0,287468.0,287468.0,0.03536393615985083,0.0998615498072829
12111,2024,2263.912584886107,12,7.724849827661623,0.014047054852092344,,,,,,,,
12111,2025,2318.4091099885736,12,7.748636500987861,0.023786673326238628,,,,,,,,
12111,2026,2336.5010952766124,4,7.756409830908448,0.007773329920587102,,,,,,,,
12113,2015,1073.478700455085,12,6.978659775906426,,,,,,,,,
12113,2016,1111.8423581580585,12,7.013773700514677,0.035113924608251246,,,,,,,,
12113,2017,1155.7029949472605,12,7.052464091435389,0.03869039092071169,,,,,,,,
12113,2018,1217.9731066104102,12,7.104943368067464,0.05247927663207541,,,,,,,,
12113,2019,1293.8439952755555,12,7.1653729077276385,0.06042953966017439,,,,,,,,
12113,2020,1384.063320129089,12,7.232778886669404,0.06740597894176581,17225.0,12686.0,137859.0,4539.0,150545.0,150545.0,0.030150453352818095,0.11441761599521738
12113,2021,1605.4768577224702,12,7.381176099051635,0.14839721238223103,17225.0,12472.0,136470.0,4753.0,148942.0,148942.0,0.03191175088289401,0.11564904459454016
12113,2022,1839.14962272917,12,7.517058582213227,0.13588248316159213,16678.0,12012.0,142673.0,4666.0,154685.0,154685.0,0.030164527911562208,0.10781911626854575
12113,2023,1892.0485406621717,12,7.545415405023826,0.028356822810598814,15633.0,12114.0,150294.0,3519.0,162408.0,162408.0,0.021667651839810845,0.09625757351854589
12113,2024,1916.5125056146892,12,7.558262410035266,0.012847005011439983,,,,,,,,
12113,2025,1956.248533104507,12,7.578783904437451,0.020521494402184537,,,,,,,,
12113,2026,1985.5770605210973,4,7.593664861463129,0.014880957025678043,,,,,,,,
12115,2015,1303.9719921604026,12,7.173170263851334,,,,,,,,,
12115,2016,1354.0456722844483,12,7.210852184280323,0.037681920428988214,,,,,,,,
12115,2017,1414.0948606127004,12,7.254244930919672,0.04339274663934933,,,,,,,,
12115,2018,1462.308207687123,12,7.287771430463412,0.033526499543739874,,,,,,,,
12115,2019,1512.9012601362504,12,7.3217844506780985,0.03401302021468666,,,,,,,,
12115,2020,1563.2785448914192,12,7.354540526246421,0.032756075568322274,35443.0,23218.0,315479.0,12225.0,338697.0,338697.0,0.03609420809750308,0.1046451548138897
12115,2021,1853.9138078662615,12,7.525054255221092,0.17051372897467143,39424.0,23017.0,312819.0,16407.0,335836.0,335836.0,0.04885420264652986,0.11739063114139044
12115,2022,2212.8358217415494,12,7.702030149202072,0.17697589398097957,35440.0,24306.0,323178.0,11134.0,347484.0,347484.0,0.032041763073983265,0.10199030746739418
12115,2023,2288.685099838339,12,7.735732739426475,0.03370259022440347,30536.0,25653.0,331613.0,4883.0,357266.0,357266.0,0.013667687381390896,0.08547132948559337
12115,2024,2275.0854276809864,12,7.7297728813090485,-0.0059598581174267196,,,,,,,,
12115,2025,2249.5782319498667,12,7.71849802516033,-0.01127485614871837,,,,,,,,
12115,2026,2207.3848632064723,4,7.699563774020025,-0.01893425114030478,,,,,,,,
12117,2015,1104.6497172245165,12,7.007283565710508,,,,,,,,,
12117,2016,1155.3232421956664,12,7.052135447174317,0.04485188146380903,,,,,,,,
12117,2017,1216.682512673716,12,7.103883181938998,0.051747734764680864,,,,,,,,
12117,2018,1288.8064069091195,12,7.161471803071016,0.05758862113201779,,,,,,,,
12117,2019,1343.1848540271187,12,7.202798829662769,0.04132702659175358,,,,,,,,
12117,2020,1384.6988124826896,12,7.233237931061319,0.03043910139854944,35995.0,36511.0,354464.0,-516.0,390975.0,390975.0,-0.0013197774793784769,0.09206471001982224
12117,2021,1549.9306010197542,12,7.345965435375285,0.11272750431396616,36139.0,34703.0,343743.0,1436.0,378446.0,378446.0,0.0037944647320885937,0.09549314829592596
12117,2022,1796.4235684926261,12,7.493553060974227,0.14758762559894212,35350.0,32274.0,351243.0,3076.0,383517.0,383517.0,0.008020504958059225,0.09217322830539454
12117,2023,1845.1821333341834,12,7.5203332688567,0.026780207882473483,33158.0,33239.0,358525.0,-81.0,391764.0,391764.0,-0.00020675712929212484,0.08463769003787995
12117,2024,1850.2067815044636,12,7.523052685612343,0.0027194167556423565,,,,,,,,
12117,2025,1875.2434514543604,12,7.536493770751586,0.01344108513924347,,,,,,,,
12117,2026,1872.9474060338448,4,7.535268621982482,-0.0012251487691044005,,,,,,,,
12119,2022,1595.3009101353873,12,7.374817655817281,,15840.0,7194.0,101817.0,8646.0,109011.0,109011.0,0.07931309684343782,0.14530643696507692
12119,2023,1702.9657552149285,12,7.440126571954889,0.06530891613760836,13598.0,8252.0,109189.0,5346.0,117441.0,117441.0,0.04552072955782052,0.11578579882664487
12119,2024,1781.8211659397355,12,7.4853912471809325,0.045264675226043494,,,,,,,,
12119,2025,1742.254382653585,12,7.462935175829073,-0.022456071351859563,,,,,,,,
12119,2026,1758.6379351430596,4,7.472294887929726,0.009359712100653006,,,,,,,,
12127,2015,931.6366898090296,12,6.83694292088541,,,,,,,,,
12127,2016,989.0163979940722,12,6.896710911863492,0.05976799097808172,,,,,,,,
12127,2017,1048.780642193093,12,6.955383475178748,0.058672563315256276,,,,,,,,
12127,2018,1126.0186904932218,12,7.026443407578944,0.07105993240019615,,,,,,,,
12127,2019,1191.4814629433108,12,7.082952738669818,0.05650933109087397,,,,,,,,
12127,2020,1250.3608641178994,12,7.131187479927353,0.04823474125753435,34401.0,24898.0,395336.0,9503.0,420234.0,420234.0,0.02261359147522571,0.08186153428803952
12127,2021,1404.6277039216675,12,7.247527567239414,0.11634008731206169,37269.0,24516.0,391132.0,12753.0,415648.0,415648.0,0.030682211871583646,0.08966481253368234
12127,2022,1625.4178116944931,12,7.3935201766043885,0.14599260936497416,36830.0,23933.0,405864.0,12897.0,429797.0,429797.0,0.030007189440596375,0.08569161720533182
12127,2023,1695.0122102983626,12,7.435445223504452,0.04192504690006338,33618.0,25599.0,417962.0,8019.0,443561.0,443561.0,0.018078685907913453,0.07579115386609733
12127,2024,1717.8719935995798,12,7.448841590804114,0.013396367299661982,,,,,,,,
12127,2025,1744.662919865769,12,7.464316646845603,0.015475056041489132,,,,,,,,
12127,2026,1746.9888146941817,4,7.465648907534385,0.0013322606887822275,,,,,,,,
12129,2025,1692.8155181161947,10,7.434148408751095,,,,,,,,,
12129,2026,1697.6673873496297,4,7.437010462730226,0.002862053979130863,,,,,,,,
12131,2015,1102.290089525007,12,7.0051451942049185,,,,,,,,,
12131,2016,1157.021793225049,11,7.053604562992988,0.04845936878806967,,,,,,,,
12131,2017,1235.8622772187662,12,7.119524205610867,0.06591964261787897,,,,,,,,
12131,2018,1317.155809258956,12,7.183230000940762,0.06370579532989495,,,,,,,,
12131,2019,1441.1238361408125,12,7.2731785299481855,0.08994852900742334,,,,,,,,
12131,2020,1489.7928424364911,12,7.306392357351854,0.033213827403668184,7789.0,5071.0,52296.0,2718.0,57367.0,57367.0,0.047379155263479,0.1357749228650618
12131,2021,1864.3679750751623,12,7.530677387283456,0.22428502993160215,8664.0,5164.0,52442.0,3500.0,57606.0,57606.0,0.060757559976391345,0.15040099989584418
12131,2022,2082.1038375932617,12,7.641134121895352,0.11045673461189587,7688.0,5088.0,56693.0,2600.0,61781.0,61781.0,0.042084135899386546,0.12443955261326298
12131,2023,2050.6240035621045,12,7.625899417796128,-0.015234704099223784,7444.0,4946.0,60295.0,2498.0,65241.0,65241.0,0.038288806118851645,0.11410002912279088
12131,2024,2040.633903381675,12,7.621015775521336,-0.004883642274791988,,,,,,,,
12131,2025,2057.6987072440156,12,7.629343504920292,0.008327729398955874,,,,,,,,
12131,2026,2035.6967076219883,4,7.618593401751846,-0.010750103168446046,,,,,,,,
13009,2024,1235.7115020387625,4,7.11940219818268,,,,,,,,,
13009,2025,1290.6081365709001,12,7.162868809968849,0.04346661178616884,,,,,,,,
13009,2026,1293.3069297678348,4,7.164957728612855,0.002088918644005844,,,,,,,,
13011,2025,1475.34832772935,1,7.29664939528664,,,,,,,,,
13011,2026,1512.743621620586,4,7.321680249080114,0.025030853793473362,,,,,,,,
13013,2015,1045.3031869576832,12,6.952062253379018,,,,,,,,,
13013,2016,1091.1316823247541,12,6.994970677289027,0.04290842391000904,,,,,,,,
13013,2017,1166.7981895712057,12,7.062018686373581,0.06704800908455422,,,,,,,,
13013,2018,1233.5578143772634,12,7.117657805059335,0.055639118685753886,,,,,,,,
13013,2019,1301.1395236578016,12,7.17099571615804,0.05333791109870489,,,,,,,,
13013,2020,1393.613937503732,12,7.239655607127255,0.0686598909692151,7586.0,6262.0,61632.0,1324.0,67894.0,67894.0,0.019500986832415235,0.11173299555188972
13013,2021,1579.1714055794898,12,7.364655561612733,0.12499995448547807,8277.0,6000.0,59868.0,2277.0,65868.0,65868.0,0.034569138276553106,0.12566041173255602
13013,2022,1790.3669069711266,12,7.490175853791622,0.12552029217888894,8199.0,5803.0,64308.0,2396.0,70111.0,70111.0,0.03417438062500892,0.11694313303190655
13013,2023,1899.476578356669,12,7.54933364212611,0.05915778833448826,8183.0,5671.0,68432.0,2512.0,74103.0,74103.0,0.03389876253323077,0.11042737810884849
13013,2024,1982.7201636589855,12,7.592225000891053,0.04289135876494221,,,,,,,,
13013,2025,2032.4091638387345,12,7.616977148584994,0.02475214769394185,,,,,,,,
13013,2026,2055.030787574432,4,7.628046108606154,0.011068960021159313,,,,,,,,
13015,2015,797.5651237307524,12,6.681563491175488,,,,,,,,,
13015,2016,851.0610838601569,12,6.746483904916494,0.06492041374100577,,,,,,,,
13015,2017,915.3975620853813,12,6.819358464992685,0.07287456007619042,,,,,,,,
13015,2018,983.4233302367329,12,6.891039678752492,0.07168121375980707,,,,,,,,
13015,2019,1047.0292017215654,12,6.953712101333137,0.0626724225806452,,,,,,,,
13015,2020,1132.3185616086782,12,7.032022634022053,0.07831053268891619,7404.0,6118.0,78947.0,1286.0,85065.0,85065.0,0.01511785105507553,0.0870393228707459
13015,2021,1324.5379493264143,12,7.188818960114741,0.1567963260926879,7433.0,5930.0,76833.0,1503.0,82763.0,82763.0,0.018160289018039462,0.08981066418568684
13015,2022,1516.6836227182232,12,7.324281403028606,0.1354624429138651,7382.0,5884.0,79719.0,1498.0,85603.0,85603.0,0.01749938670373702,0.08623529549198042
13015,2023,1603.38879554446,12,7.379874665649085,0.055593262620479145,7590.0,5888.0,82945.0,1702.0,88833.0,88833.0,0.019159546564902683,0.08544122116780926
13015,2024,1656.671777665434,12,7.4125659155277255,0.03269124987864025,,,,,,,,
13015,2025,1674.0419974859171,12,7.422996338838613,0.010430423310887171,,,,,,,,
13015,2026,1684.1749157437007,4,7.429031058614712,0.006034719776099706,,,,,,,,
13021,2016,731.329634348675,8,6.594864294290111,,,,,,,,,
13021,2017,751.7062561054314,12,6.622345630758118,0.0274813364680071,,,,,,,,
13021,2018,780.6812881187567,12,6.660166984757486,0.0378213539993677,,,,,,,,
13021,2019,816.6670683080688,12,6.70523150667634,0.045064521918854794,,,,,,,,
13021,2020,860.3591421287965,12,6.757349909200474,0.052118402524133245,7053.0,7783.0,104250.0,-730.0,112033.0,112033.0,-0.006515937268483393,0.06295466514330599
13021,2021,994.6967967316672,12,6.902437963817069,0.14508805461659513,7624.0,7777.0,99768.0,-153.0,107545.0,107545.0,-0.0014226602817425263,0.07089125482356223
13021,2022,1082.9857933816522,12,6.987477129077141,0.08503916526007238,8015.0,7838.0,103150.0,177.0,110988.0,110988.0,0.0015947670018380366,0.07221501423577324
13021,2023,1141.5986683707686,12,7.040184899703264,0.05270777062612275,7809.0,8114.0,104799.0,-305.0,112913.0,112913.0,-0.0027011947251423664,0.06915944133979259
13021,2024,1168.7692994874367,12,7.063706593396987,0.023521693693723478,,,,,,,,
13021,2025,1192.8865065608568,12,7.084131284765175,0.02042469136818781,,,,,,,,
13021,2026,1199.9476602598115,4,7.0900332183747095,0.005901933609534282,,,,,,,,
13029,2015,1286.8749554427854,12,7.1599720431577,,,,,,,,,
13029,2016,1305.2456450856582,12,7.174146535825152,0.01417449266745141,,,,,,,,
13029,2017,1327.6517682157355,12,7.191167072920873,0.017020537095721266,,,,,,,,
13029,2018,1360.1544407466793,12,7.215353531655278,0.02418645873440539,,,,,,,,
13029,2019,1397.9510127273622,12,7.242762881212254,0.027409349556975826,,,,,,,,
13029,2020,1445.3405652438225,12,7.27610025806696,0.03333737685470606,5940.0,4705.0,32401.0,1235.0,37106.0,37106.0,0.03328302700371907,0.16008192745108607
13029,2021,1593.5657205947718,12,7.373729375928025,0.09762911786106443,5897.0,4348.0,32812.0,1549.0,37160.0,37160.0,0.041684607104413345,0.15869214208826696
13029,2022,1823.7252915560075,12,7.508636551592241,0.13490717566421662,5376.0,4525.0,34848.0,851.0,39373.0,39373.0,0.02161379625631778,0.13654026871206157
13029,2023,1988.4726512842,12,7.5951221111129845,0.08648555952074322,5281.0,4379.0,36557.0,902.0,40936.0,40936.0,0.022034395153410203,0.1290062536642564
13029,2024,2118.0472380719257,12,7.658249829062747,0.06312771794976246,,,,,,,,
13029,2025,2153.8999254072373,12,7.67503539675182,0.016785567689073133,,,,,,,,
13029,2026,2169.673077622726,4,7.682331779711431,0.007296382959610881,,,,,,,,
13031,2021,1114.9284057891778,1,7.016545471778116,,4449.0,3714.0,44071.0,735.0,47785.0,47785.0,0.015381395835513236,0.093104530710474
13031,2022,1190.7995433491608,12,7.0823802456591505,0.06583477388103454,4319.0,3650.0,46903.0,669.0,50553.0,50553.0,0.013233635985994896,0.08543508792752161
13031,2023,1327.9747138368077,12,7.191410289069565,0.10903004341041456,4495.0,3936.0,48363.0,559.0,52299.0,52299.0,0.010688540889883172,0.08594810608233427
13031,2024,1437.6535716138512,12,7.2707675993923555,0.07935731032279048,,,,,,,,
13031,2025,1516.763313343488,12,7.3243339443302755,0.05356634493792001,,,,,,,,
13031,2026,1544.3641773153322,4,7.342367568909551,0.018033624579275376,,,,,,,,
13035,2025,1518.538687896288,1,7.325503761867072,,,,,,,,,
13035,2026,1622.553353404575,3,7.391756331491879,0.0662525696248073,,,,,,,,
13039,2022,1378.7231159540127,8,7.2289130715228564,,5131.0,4250.0,39196.0,881.0,43446.0,43446.0,0.02027804631036229,0.11810063066795562
13039,2023,1423.8110021136638,12,7.261092359928626,0.03217928840576967,4754.0,4313.0,41106.0,441.0,45419.0,45419.0,0.00970959290164909,0.10466985182412647
13039,2024,1484.1235764510086,12,7.302579692801471,0.041487332872844895,,,,,,,,
13039,2025,1522.332070990961,12,7.327998695301061,0.02541900249959017,,,,,,,,
13039,2026,1507.9328210036115,4,7.3184949991694985,-0.009503696131562656,,,,,,,,
13045,2015,867.1463708966279,12,6.765207787094863,,,,,,,,,
13045,2016,909.2004758864783,12,6.812565615390568,0.047357828295704785,,,,,,,,
13045,2017,954.6484951748713,12,6.861343204847406,0.0487775894568383,,,,,,,,
13045,2018,1011.7795158188627,12,6.919465956366143,0.058122751518737026,,,,,,,,
13045,2019,1067.5238280294066,12,6.973097066192685,0.053631109826541845,,,,,,,,
13045,2020,1170.9361418141136,12,7.065558829074114,0.09246176288142838,7505.0,6264.0,82923.0,1241.0,89187.0,89187.0,0.013914583964030633,0.08414903517328759
13045,2021,1355.7164718897875,12,7.212085355110955,0.14652652603684135,8117.0,6314.0,80609.0,1803.0,86923.0,86923.0,0.020742496232297552,0.09338149856769785
13045,2022,1514.3230287039103,12,7.3227237723381675,0.11063841722721257,8135.0,6425.0,85530.0,1710.0,91955.0,91955.0,0.01859605241694307,0.088467185036159
13045,2023,1588.7402548405862,12,7.370696688631562,0.04797291629339462,7726.0,6198.0,89303.0,1528.0,95501.0,95501.0,0.015999832462487304,0.08089967644317861
13045,2024,1671.514124903003,12,7.421485156259988,0.05078846762842559,,,,,,,,
13045,2025,1713.7777179088027,12,7.446455404580187,0.024970248320199673,,,,,,,,
13045,2026,1720.9091793685975,4,7.450608022807774,0.004152618227586835,,,,,,,,
13047,2023,1295.6974536903851,8,7.166804403432853,,4218.0,3754.0,49616.0,464.0,53370.0,53370.0,0.008694022859284242,0.07903316469926926
13047,2024,1359.9937835722837,12,7.215235407816919,0.048431004384065446,,,,,,,,
13047,2025,1386.5255322045443,12,7.234556279747114,0.01932087193019516,,,,,,,,
13047,2026,1435.937326172317,4,7.269573103928912,0.03501682418179808,,,,,,,,
13051,2015,947.197971125468,12,6.853508122156868,,,,,,,,,
13051,2016,979.063374468115,12,6.88659637431495,0.03308825215808131,,,,,,,,
13051,2017,1026.125648809704,12,6.933545482959329,0.0469491086443794,,,,,,,,
13051,2018,1079.638074549573,12,6.984381147796495,0.05083566483716595,,,,,,,,
13051,2019,1127.0934863282105,12,7.0273974620885875,0.04301631429209252,,,,,,,,
13051,2020,1175.062015159682,12,7.0690762040448085,0.04167874195622101,17506.0,18306.0,190061.0,-800.0,208367.0,208367.0,-0.003839379556263708,0.08401522313994059
13051,2021,1327.293860849025,11,7.190897457328779,0.12182125328397042,18555.0,17877.0,183931.0,678.0,201808.0,201808.0,0.003359628954253548,0.09194382779671767
13051,2022,1576.028598474901,12,7.362663416493603,0.17176595916482373,18799.0,16691.0,191247.0,2108.0,207938.0,207938.0,0.010137637180313363,0.09040675585991978
13051,2023,1670.513813073075,12,7.420886530588171,0.05822311409456837,17262.0,18015.0,195909.0,-753.0,213924.0,213924.0,-0.0035199416615246536,0.08069220844785999
13051,2024,1723.604833870945,12,7.452173210257909,0.03128667966973797,,,,,,,,
